,tmdb_id,soup
572,83666,comedy drama romance hurricane comeofage camp orphan newengland firstlove eyepatch searchparty boyscout duringcreditsstinger 1960 jaredgilman karahayward brucewillis edwardnorton billmurray francesmcdormand wesanderson wesanderson wesanderson
573,10895,animation family rescue sea childabuse baseonnovelorbook magic italy lie fairy carnival wish puppet nose wishfulfillment toycometolife animalcruelty pinocchio cartoondonkey dickiejones cliffedwards christianrub evelynvenable waltercatlett melblanc bensharpsteen bensharpsteen bensharpsteen
574,755,horror action thriller crime dance showdown sheriff siblerelationship vampire bankrobber holywater siege stripper priest bankrobbery hostagesituation crucifix recreationalvehicle georgeclooney quentintarantino harveykeitel juliettelewis ernestliu salmahayekpinault robertrodriguez robertrodriguez robertrodriguez
575,460465,action fantasy adventure savetheworld magic ninjafighter alternatedimension shaolinmonk fight baseonvideogame martialarttournament handtohandcombat lewistan jessicamcnamee joshlawson mehcadbrooks ludilin maxhuang simonmcquoid simonmcquoid simonmcquoid
576,334541,drama boston massachusett brother boat sadness massachusett loss dysfunctionalfamily grief hospital death ex-wife nonlineartimeline mentalhealth ex-husbandex-wiferelationship caseyaffleck lucashedges michellewilliams kylechandler c.j.wilson gretchenmol kennethlonergan kennethlonergan kennethlonergan
577,2034,action crime drama drugdealer california policebrutality poker bratva(russianmafia) warondrug drugtrafficking policecorruption losangeles california gangmember rookiecop mexicanamerican barrio cholo neo-noir ethanhawke denzelwashington scottglenn tomberenger harrisyulin raymondj.barry antoinefuqua antoinefuqua antoinefuqua
578,389015,drama comedy sport competition olympicgame portland oregon biography baseontruestory rivalry domesticviolence poverty overbearingmother iceskating taunt 1990 abusivemother motherdaughterrelationship margotrobbie sebastianstan allisonjanney juliannenicholson paulwalterhauser bobbycannavale craiggillespie craiggillespie craiggillespie
579,235,crime drama friendship baseonnovelorbook leech oregon usa comeofage storywithinthestory tellinflashback child 1950 cointoss wilwheaton riverphoenix jerryo'connell coreyfeldman kiefersutherland caseysiemaszko robreiner robreiner robreiner
580,628,horror drama fantasy paris france baseonnovelorbook sanfrancisco california vampire bite neworleans louisiana plantation louisiana childvampire gothichorror 18thcentury plague 19thcentury lgbtinterest tomcruise bradpitt antoniobanderas christianslater stephenrea kirstendunst neiljordan neiljordan neiljordan
581,388,crime drama thriller newyorkcity nazi courtcase kidnapping hostage bank bankmanager heist anti-semitism policedetective bankrobbery hostagesituation darkpast manhattan newyorkcity secretpast secret denzelwashington cliveowen jodiefoster christopherplummer willemdafoe chiwetelejiofor spikelee spikelee spikelee
582,762,adventure comedy fantasy swordplay england monk weddingreception scotlandyard midnightmovie animalattack satire parody breakthefourthwall knight kingarthur 10thcentury anarchiccomedy grahamchapman johncleese ericidle terrygilliam terryjones michaelpalin terrygilliam terrygilliam terrygilliam
583,570670,thriller sciencefiction horror baseonnovelorbook pregnancy architect stalker murder domesticabuse scientist policedetective death mentalhospital elisabethmoss aldishodge stormreid michaeldorman harrietdyer oliverjackson-cohen leighwhannell leighwhannell leighwhannell
584,861,action adventure sciencefiction planetmar baseonnovelorbook resistance telepathy falselyaccuse dystopia villainess mutant hologram spacetravel spacecolony utopia fakeidentity secretagent futuristic cyberpunk fictionalwar robotcop actionhero arnoldschwarzenegger rachelticotin sharonstone ronnycox michaelironside marshallbell paulverhoeven paulverhoeven paulverhoeven
585,603692,action thriller crime newyorkcity martialart hitman sequel organizecrime japan aftercreditsstinger consequence professionalassassin neo-noir maleprotagonist berlin keanureeves donnieyen billskarsgård ianmcshane laurencefishburne lancereddick chadstahelski chadstahelski chadstahelski
586,9340,adventure comedy family treasuremap oregon usa gunfight childhoodfriend boobytrap pirateship seanastin joshbrolin jeffcohen coreyfeldman kerrigreen marthaplimpton richarddonner richarddonner richarddonner
587,855,action war history baseonnovelorbook ambush chaos militia prisonerofwar somalia warlord famine armdealer gunfight combat 1990 soldier joshhartnett ericbana ewanmcgregor tomsizemore williamfichtner samshepard ridleyscott ridleyscott ridleyscott
588,17431,sciencefiction drama future moon artificialintelligence(a.i.) isolation dystopia space moonbase two-hander samrockwell kevinspacey dominiquemcelligott rosieshaw adrienneshaw kayascodelario duncanjones duncanjones duncanjones
589,3170,animation drama family lossofloveone forest comeofage goodfriend cartoonrabbit donniedunagan peterbehn stanalexander cammieking willwright hardiealbright davidhand davidhand davidhand
590,451048,action adventure fantasy riverboat 1910 baseonthemeparkride dwaynejohnson emilyblunt edgarramírez jackwhitehall jesseplemons paulgiamatti jaumecollet-serra jaumecollet-serra jaumecollet-serra
591,856,fantasy animation comedy crime baseonnovelorbook falselyaccuse moviebusiness innocence suspicionofmurder cartoon mentalbreakdown whodunit losangeles california privatedetective moviestar cartoonrabbit neo-noir 1940 liveactionandanimation bobhoskins christopherlloyd joannacassidy charlesfleischer stubbykaye alantilvern robertzemeckis robertzemeckis robertzemeckis
592,117,crime drama history thriller chicago illinois prohibitionera gangster 1930s kevincostner seanconnery charlesmartinsmith andygarcía robertdeniro richardbradford briandepalma briandepalma briandepalma
593,12162,drama thriller war rescue explosive loyalty usarmy carbomb iraq tension disaster terrorism soldier iraqwar antiwar womandirector jeremyrenner anthonymackie briangeraghty davidmorse guypearce evangelinelilly kathrynbigelow kathrynbigelow kathrynbigelow
594,1584,comedy music highschool rock'n'roll musician musiccompetition teacher rockmusic contest rockband jackblack joancusack mikewhite sarahsilverman mirandacosgrove joeygaydosjr. richardlinklater richardlinklater richardlinklater
595,522627,action crime comedy london england robbery businessman darkcomedy betrayal marijuana jewishamerican gunfight brutality americanabroad irishman matthewmcconaughey charliehunnam henrygolding michelledockery jeremystrong colinfarrell guyritchie guyritchie guyritchie
596,307081,action drama sport tragedy death box boxring fatherdaughterrelationship jakegyllenhaal rachelmcadams forestwhitaker oonalaurence 50cent skylanbrooks antoinefuqua antoinefuqua antoinefuqua
597,1538,drama crime thriller police hitman hostage self-fulfilprophecy taxidriver fbi nightclub briefcase sociopath onenight gunviolence lapd neo-noir tomcruise jamiefoxx jadapinkettsmith markruffalo peterberg javierbardem michaelmann michaelmann michaelmann
598,630,adventure fantasy family witch adolescence dream baseonnovelorbook secretidentity lion scarecrow musical kansa usa cowardliness monkey femalevillain wizard baseonyoungadultnovel judygarland raybolger jackhaley bertlahr frankmorgan margarethamilton victorfleming victorfleming victorfleming
599,251,fantasy drama thriller mystery romance corruption afterlife moneylaundering murder death ghost spiritism patrickswayze demimoore whoopigoldberg tonygoldwyn vincentschiavelli rickaviles jerryzucker jerryzucker jerryzucker
600,10386,family animation sciencefiction drama friendship smalltown baseonnovelorbook selfsacrifice coldwar alien meteorite giantrobot 1950 mothersonrelationship vindiesel elimarienthal jenniferaniston harryconnickjr. jamesgammon clorisleachman bradbird bradbird bradbird
601,10198,romance family animation princess neworleans louisiana restaurant kiss firefly baseonfairytale duringcreditsstinger 1920s magicspell anikanonirose brunocampos jimcummings michael-leonwooley keithdavid jennifercody ronclements ronclements ronclements
602,4553,thriller drama factory insomnia taunt onearmedman christianbale jenniferjasonleigh aitanasánchez-gijón johnsharian michaelironside lawrencegilliardjr. bradanderson bradanderson bradanderson
603,1579,action drama history lossofloveone village slavery tribe nativeamerican forest humansacrifice 16thcentury ancientlanguagefilm rudyyoungblood raoulmaxtrujillo gerardotaracena iazualarios antoniomonroy maríaisabeldíazlago melgibson melgibson melgibson
604,948,horror thriller mask police halloween babysitter marijuana stalk serialkiller killspree family evil donaldpleasence jamieleecurtis p.j.soles nancykyes charlescyphers kylerichards johncarpenter johncarpenter johncarpenter
605,345920,drama romance friendship despair loss grief death grievefather centralpark newyorkcity willsmith edwardnorton katewinslet michaelpeña helenmirren jacoblatimore davidfrankel davidfrankel davidfrankel
606,718930,action comedy thriller mission japan assassin baseonnovelorbook train luck duringcreditsstinger onelocation bradpitt joeyking aarontaylor-johnson briantyreehenry andrewkoji hiroyukisanada davidleitch davidleitch davidleitch
607,613504,romance drama baseonnovelorbook love teenagecrush josephinelangford herofiennestiffin dylansprouse louiselombard charlieweber candiceking rogerkumble rogerkumble rogerkumble
608,480530,drama action sport rivalry sequel losangeles california box boxring ukraine michaelb.jordan sylvesterstallone tessathompson woodharris russellhornsby phyliciarashād stevencaplejr. stevencaplejr. stevencaplejr.
609,10693,animation family adventure fantasy siblerelationship fly becomeanadult magic bravery fairy mermaid childhero peterpan musical pirategang pirate bobbydriscoll kathrynbeaumont hansconried billthompson heatherangel paulcollins hamiltonluske hamiltonluske hamiltonluske
610,568,drama history rescue florida raceagainsttime moon nasa spaceman baseontruestory survival space disaster explosion astronaut hypothermia apolloprogram tomhanks billpaxton kevinbacon garysinise edharris kathleenquinlan ronhoward ronhoward ronhoward
611,10009,adventure animation family friendship siblerelationship transformation grizzlybear bear turnintoanimal unlikelyfriendship aftercreditsstinger duringcreditsstinger animallead joaquinphoenix jeremysuarez jasonraize rickmoranis davethomas d.b.sweeney aaronblaise aaronblaise aaronblaise
612,82695,history drama rebellion army robbery france baseonnovelorbook lovetriangle loveatfirstsight brothel musical arrest baseonplayormusical wedding prostitution fallinlove corpse parole convict historicaldrama 19thcentury outofwedlockchild hughjackman russellcrowe annehathaway amandaseyfried sachabaroncohen helenabonhamcarter tomhooper tomhooper tomhooper
613,4982,drama crime newyorkcity vietnam drugsmuggling society gangster drugtrafficking heroin junkie ghetto nightclub ambition riseandfall cop organizecrime drugdealing policecorruption wedding policedetective family surveillance lawenforcement aftercreditsstinger dishonesty 1960 violence russellcrowe denzelwashington chiwetelejiofor cubagoodingjr. joshbrolin tedlevine ridleyscott ridleyscott ridleyscott
