tmdb_id,score_imdb,title,genres,vote_average,vote_count,poster_path,year,title_fr,keywords,cast,director,watch_providers
9396,5.338612362255415,Crocodile Dundee II (1988),"Adventure, Comedy",5.828,1054,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,1988,Crocodile Dundee II (1988),"australia, new york city, crocodile, knife, adventurer, aftercreditsstinger, kangaroo","Paul Hogan, Linda Kozlowski, John Meillon, Ernie Dingo, Charles S. Dutton, Hechter Ubarry, Juan Fernández, Luis Guzmán, Stephen Root, Dennis Boutsikaris",John Cornell,
244761,5.338237168502223,The Captive (2014),"Drama, Thriller, Crime",5.838,1056,/wLoFxTZFEfAzFLk2qSoPbcz58Jb.jpg,2014,Captives (2014),"kidnapping, video surveillance, family relationships, missing child, ice skating, roadside cafe","Ryan Reynolds, Scott Speedman, Rosario Dawson, Mireille Enos, Kevin Durand, Alexia Fast, Peyton Kennedy, Bruce Greenwood, Arsinée Khanjian, Christine Horne",Atom Egoyan,
612152,5.3378628052830726,Secret Obsession (2019),"Drama, Thriller",5.48,1058,/iKMeE6oYzBVzhA6xLGb8PPWEruF.jpg,2019,Obsession secrète (2019),,"Brenda Song, Mike Vogel, Dennis Haysbert, Ashley Scott, Paul Sloan, Daniel Booko, Scott Peat, Blair Hickey, Michael Patrick McGill, Casey Leach",Peter Sullivan,"8, 1796"
11469,5.337675934262451,Black Knight (2001),"Comedy, Fantasy, Adventure",5.373,1059,/pVxwVH461k9u4tUfRewT29DEZ2e.jpg,2001,Le Chevalier black (2001),"medallion, black people, castle, time travel, knight, impostor, king, middle ages (476-1453), medieval, 14th century","Martin Lawrence, Marsha Thomason, Tom Wilkinson, Jeannette Weegar, Vincent Regan, Daryl Mitchell, Michael Countryman, Kevin Conway, Erik Jensen, Isabell O'Connor",Gil Junger,
2752,5.3374892698432905,40 Days and 40 Nights (2002),"Comedy, Romance",5.474,1060,/5a60NuJToRAc0gijjI5IRSVGKL3.jpg,2002,40 jours et 40 nuits (2002),"celibacy, sex addiction, laundromat, rape of a male, break-up, commitment, sex comedy, vow of celibacy","Josh Hartnett, Shannyn Sossamon, Paulo Costanzo, Vinessa Shaw, Maggie Gyllenhaal, Adam Trese, Griffin Dunne, Emmanuelle Vaugier, Lorin Heath, Aaron Trainor",Michael Lehmann,381
52077,5.337302811683156,Nothing to Declare (2010),Comedy,5.857,1061,/vqJmmfVavVX9F9De3LQLDlGPc6D.jpg,2010,Nothing to Declare (2010),"police, belgium, border crossing, customs, european union, border control, french police","Benoît Poelvoorde, Dany Boon, Julie Bernard, Christel Pedrinelli, Joachim Ledeganck, Jean-Paul Dermont, Karin Viard, François Damiens, Bouli Lanners, Eric Godon",Dany Boon,
306952,5.337116559440371,Naomi and Ely's No Kiss List (2015),"Romance, Comedy",5.913,1062,/n8DH0vkVIaJthWowgdkeacmUUs3.jpg,2015,Naomi and Ely's No Kiss List (2015),"based on novel or book, cheating, bisexuality, lgbt, young love, woman director, based on young adult novel, gay theme","Victoria Justice, Pierson Fodé, Matthew Daddario, Ryan Ward, Griffin Newman, Monique Coleman, Danny Flaherty, Gary Betsworth, Dean Kapica, Marianne Hagan",Kristin Hanggi,
630586,5.336559034810646,Wrong Turn (2021),"Horror, Thriller",5.972,1065,/4U1SBHmwHkNA0eHZ2n1CuiC1K1g.jpg,2021,Détour mortel : La Fondation (2021),"secret society, gore, forest, community, revenge, interracial relationship, slasher, backwoods, group of friends, mercy killing, virginia, reboot, appalachian trail, killers, abduction","Charlotte Vega, Adain Bradley, Bill Sage, Emma Dumont, Dylan McTee, Daisy Head, Matthew Modine, Vardaan Arora, Adrian Favela, Tim DeZarn",Mike P. Nelson,
14451,5.336003351208867,Dead Snow (2009),"Horror, Comedy",5.979,1068,/sfwVo5cZJtO8VyDWTILDt4f69IT.jpg,2009,Dead Snow (2009),"nazi, undead, norway, zombie, wintry","Vegar Hoel, Charlotte Frogner, Stig Frode Henriksen, Lasse Valdal, Evy Kasseth Røsten, Jeppe Beck Laursen, Jenny Skavlan, Ane Dahl Torp, Bjørn Sundquist, Ørjan Gamst",Tommy Wirkola,
9731,5.33544949953105,Friday the 13th: A New Beginning (1985),"Horror, Thriller, Mystery",5.289,1071,/iKOWTkGqZtucGEJuo9Cr60PMROC.jpg,1985,"Vendredi 13, chapitre 5 : Une nouvelle terreur (1985)","mask, new jersey, sadism, psychopath, psychology, sequel, woods, slaughter, serial killer, hospital, slasher, whodunit, series of murders, supernatural horror","Tiffany Helm, John Shepherd, Juliette Cummins, Melanie Kinnaman, Richard Young, Deborah Voorhees, Mark Venturini, Shavar Ross, Marco St. John, Corey Feldman",Danny Steinmann,"381, 531, 582, 1853"
9825,5.335081278346054,Lake Placid (1999),"Horror, Comedy, Action, Science Fiction, Thriller",5.884,1073,/pEszakCP8j9E9S0UPLfEa3Cad3O.jpg,1999,Lake Placid (1999),"sheriff, lake, diving, crocodile, animal attack, deputy, paleontologist, maine, decapitation, severed head, creature, scientist, remote, tooth, bear attack, campfire, severed toe, torso cut in half, voyeur, giant crocodile, crocodile attack, animal horror","Bill Pullman, Bridget Fonda, Oliver Platt, Brendan Gleeson, Betty White, David James Lewis, Tim Dixon, Natassia Malthe, Mariska Hargitay, Meredith Salenger",Steve Miner,
34480,5.335081278346054,The Descent: Part 2 (2009),"Adventure, Horror, Thriller",5.886,1073,/dOURlcw2MO0xys0Dl2NiAcUxlWA.jpg,2009,The Descent 2 (2009),"cave, claustrophobia, cowardliness, rescue team, sole survivor","Shauna Macdonald, Natalie Mendoza, Gavan O'Herlihy, Josh Dallas, Anna Skellern, Saskia Mulder, Douglas Hodge, Krysten Cummings, Michael J. Reynolds, Jessika Williams",Jon Harris,
15159,5.334530459806308,The Pink Panther 2 (2009),"Comedy, Mystery",5.735,1076,/pVD8wzCjWePhUibgVfb8yaucXnc.jpg,2009,La Panthère rose 2 (2009),"france, paris, france, rome, italy, diamond, vatican, detective, theft, clouseau, diamond theft","Steve Martin, Jean Reno, Emily Mortimer, Andy García, Alfred Molina, Yuki Matsuzaki, Aishwarya Rai Bachchan, John Cleese, Lily Tomlin, Jeremy Irons",Harald Zwart,"588, 701"
252512,5.334164252406411,While We're Young (2015),"Comedy, Drama",5.99,1078,/rdYXGeK3OZjBrd2R8A1sSS0Kxcq.jpg,2015,While We're Young (2015),"marriage, father-in-law, documentary filmmaking, hipster, generation-x, generation z, psychedelic drug, middle age","Ben Stiller, Naomi Watts, Adam Driver, Amanda Seyfried, Charles Grodin, Adam Horovitz, Maria Dizzia, Dree Hemingway, Brady Corbet, Matthew Maher",Noah Baumbach,"138, 1732, 1734, 1967"
97430,5.334164252406411,The Man with the Iron Fists (2012),Action,5.523,1078,/9dipO9811zpe3P7H26w9X1z1U2y.jpg,2012,L'Homme aux poings de fer (2012),"blacksmith, brothel, femme fatale, crossbow, duringcreditsstinger, 19th century, feudality","RZA, Russell Crowe, Lucy Liu, Jamie Chung, Zhu Zhu, Dave Bautista, Cung Le, Rick Yune, Gordon Liu Chia-hui, Mary Christina Brown",RZA,
10145,5.333981449204875,The Forgotten (2004),"Thriller, Drama, Mystery, Science Fiction",5.946,1079,/gANKh0Vm00CTE1Hf2aTh2IIXn8X.jpg,2004,Mémoire effacée (2004),"airplane, loss of loved one, delusion, motel, grief, sexual tension, memory, airplane crash, medication, psychiatrist, erased memory, shot","Julianne Moore, Dominic West, Gary Sinise, Anthony Edwards, Alfre Woodard, Linus Roache, Robert Wisdom, Jessica Hecht, Christopher Kovaleski, Matthew Pleszewicz",Joseph Ruben,
185341,5.3321643575334665,[REC]⁴ Apocalypse (2014),"Thriller, Horror",5.571,1089,/vbflx4rDj3YrRAAk4HSWsEgZVlK.jpg,2014,[REC]⁴ : Apocalypse (2014),"religion and supernatural, sequel, soldier, occult, demonic possession, found footage","Manuela Velasco, Paco Manzanedo, Héctor Colomé, Ismael Fritschi, Críspulo Cabezas, Mariano Venancio, María Alfonsa Rosso, Carlos Zabala, Cristian Aquino, Emilio Buale",Jaume Balagueró,
13056,5.331803309318756,Punisher: War Zone (2008),"Action, Crime",5.818,1091,/oOvKJgYUIpfswGHAdW6159bPbvM.jpg,2008,Punisher : Zone de guerre (2008),"fbi, based on comic, broken neck, wall safe, trashed house, military dress uniform, vanity, flare, woman director","Ray Stevenson, Dominic West, Stephanie Janusauskas, Julie Benz, Colin Salmon, Doug Hutchison, Dash Mihok, Wayne Knight, Mark Camacho, Romano Orzari",Lexi Alexander,"8, 1796"
12193,5.331263206265064,Four Christmases (2008),"Comedy, Romance, Drama",5.8,1094,/zixj44TC7rwzpxtJAG5OzFJnEqe.jpg,2008,Tout… Sauf en famille (2008),"holiday, romantic comedy, dysfunctional family, family relationships, boyfriend girlfriend relationship, christmas","Vince Vaughn, Reese Witherspoon, Robert Duvall, Sissy Spacek, Mary Steenburgen, Jon Voight, Kristin Chenoweth, Jon Favreau, Tim McGraw, Katy Mixon",Seth Gordon,
354287,5.331263206265064,War Machine (2017),"Comedy, Drama, War",5.594,1094,/bU2Q2rCH5VFrJNKSyx6wSmQZFsX.jpg,2017,War Machine (2017),"journalist, based on novel or book, afghanistan, us army, historical fiction, exposé, satirical, u.s. general, born leader, charismatic, nato forces","Brad Pitt, Anthony Michael Hall, Emory Cohen, John Magaro, Topher Grace, Daniel Betts, Aymen Hamdouchi, Alan Ruck, Anthony Hayes, RJ Cyler",David Michôd,"8, 1796"
178809,5.331083562443879,The Colony (2013),"Action, Science Fiction, Thriller",5.411,1095,/zC4lm38NV09xzHJVAw4jpTfhJjB.jpg,2013,The Colony (2013),"dystopia, ice age, global warming, cannibal, starvation","Kevin Zegers, Laurence Fishburne, Bill Paxton, Charlotte Sullivan, John Tench, Atticus Mitchell, Dru Viergever, Romano Orzari, Earl Pastko, Lisa Berry",Jeff Renfroe,1967
429471,5.330904113358543,Captive State (2019),"Science Fiction, Action, Adventure, Horror, Thriller",5.621,1096,/cVo7lylXAUDGuvDZBUYaP8Zjbku.jpg,2019,Captive State (2019),"chicago, illinois, dystopia, alien, apocalypse, alien invasion","John Goodman, Ashton Sanders, Jonathan Majors, Vera Farmiga, Kevin Dunn, Kevin J. O'Connor, Alan Ruck, Ben Daniels, James Ransone, D.B. Sweeney",Rupert Wyatt,
23823,5.330904113358543,Wrong Turn 3: Left for Dead (2009),"Horror, Thriller",5.651,1096,/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,2009,Détour mortel 3 (2009),"sheriff, river, penitentiary, forest, west virginia, woods, slasher, hillbilly, cannibal, survival horror, voyeur, molotov cocktail, criminal trio, criminals","Tom Frederic, Janet Montgomery, Louise Cliffe, Jack Gordon, Emma Clifford, Todd Jensen, Gil Kolirin, Charles Venn, Jake Curran, Tamer Hassan",Declan O'Brien,
2800,5.330724858692585,Rumor Has It... (2005),"Comedy, Romance",5.618,1097,/ypirKAqugrpevnEqMJxkBoIlgco.jpg,2005,La rumeur court… (2005),"daughter, ladykiller, family secrets, extramarital affair","Jennifer Aniston, Kevin Costner, Shirley MacLaine, Mark Ruffalo, Richard Jenkins, Christopher McDonald, Steve Sandvoss, Mena Suvari, Mike Vogel, Rob Lanza",Rob Reiner,
270010,5.330545798130217,A Hologram for the King (2016),"Comedy, Drama",5.837,1098,/wmjWGb2tqtOA4XPnK1tpIfzRtSQ.jpg,2016,Un Hologramme pour le Roi (2016),"saudi arabia, gun, love, doctor, laptop, selfie","Tom Hanks, Sarita Choudhury, Sidse Babett Knudsen, Ben Whishaw, Tom Skerritt, Tracey Fairaway, David Menkin, Omar Elba, Jane Perry, Amira El Sayed",Tom Tykwer,"119, 381, 1967"
10587,5.330545798130217,Police Academy 4: Citizens on Patrol (1987),"Comedy, Crime",5.496,1098,/vvk5aWBJE3EqDX2ln6M4J4UiUXr.jpg,1987,Police Academy 4 : Aux armes citoyens (1987),"handcuffs, police chief, police operation, police everyday life, police headquarter","Steve Guttenberg, Bubba Smith, Michael Winslow, David Graf, Tim Kazurinsky, Sharon Stone, Leslie Easterbrook, Marion Ramsey, Lance Kinsey, G.W. Bailey",Jim Drake,
230179,5.330188258056523,Big Game (2015),"Action, Adventure, Thriller",5.499,1100,/iZZ5IikYOp3VlyrzyJs4hxSHHXi.jpg,2015,Big Game (2015),"escape, parachute, president, air force one, terrorism, explosion, finland","Samuel L. Jackson, Onni Tommila, Ray Stevenson, Victor Garber, Mehmet Kurtuluş, Ted Levine, Jorma Tommila, Risto Salmi, Felicity Huffman, Jim Broadbent",Jalmari Helander,
10488,5.330188258056523,Nim's Island (2008),"Adventure, Comedy, Family, Fantasy",5.9,1100,/vhNoXDpc7T5OdmAuu8DMHLB39uo.jpg,2008,L'Île de Nim (2008),"daughter, exotic island, shipwreck, cruise, volcano, e-mail, turtle, liana, anthropomorphism, author, pirate, woman director, iguana, sea lion","Abigail Breslin, Jodie Foster, Gerard Butler, Michael Carman, Maddison Joyce, Christopher James Baker, Rhonda Doyle, Bryan Probets, Jay Laga'aia, Mark Brady",Mark Levin,
14873,5.3300097779170335,The Jungle Book 2 (2003),"Family, Animation, Adventure",5.892,1101,/21GanxizOIL1CN0HLx7j3je8k87.jpg,2003,Le Livre de la Jungle 2 (2003),"tiger, river, village, musical, feral child, sequel, jungle, bear, orphan","John Goodman, Haley Joel Osment, Mae Whitman, Connor Funk, Bob Joles, Tony Jay, John Rhys-Davies, Jim Cummings, Phil Collins, Jeff Bennett",Steve Trenbirth,337
70578,5.329120263690841,Trespass (2011),Thriller,5.514,1106,/yP60huMcPTWOJfplRLi4FQAEQxX.jpg,2011,Effraction (2011),"robbery, husband wife relationship, cocaine, knife, betrayal, home invasion, masked man, hostage situation","Nicolas Cage, Nicole Kidman, Ben Mendelsohn, Liana Liberato, Cam Gigandet, Jordana Spiro, Dash Mihok, Emily Meade, Nico Tortorella, Brandon Belknap",Joel Schumacher,
86597,5.329120263690841,The Tall Man (2012),"Horror, Mystery, Thriller",5.995,1106,/iZGQsDlYcNaJf2MVopAZHs69FI4.jpg,2012,The Secret (2012),"kidnapping, missing child","Jessica Biel, Jodelle Ferland, Stephen McHattie, Jakob Davies, William B. Davis, Samantha Ferris, Colleen Wheeler, Eve Harlow, Janet Wright, Ferne Downey",Pascal Laugier,
87567,5.328765799217292,The Big Wedding (2013),Comedy,5.872,1108,/silnfmcn3O0y8uNoYwy6iMgzdjp.jpg,2013,Un grand mariage (2013),"language barrier, betrayal, wedding, family, catholic, biological mother, ex-husband ex-wife relationship, based on movie, fiancé fiancée relationship, catholic priest, divorced parents, family dynamics, adopted son, wedding rehearsal, family problems, imminent wedding, siblings, memories, dogs, biological sister, son's wedding","Robert De Niro, Diane Keaton, Ben Barnes, Amanda Seyfried, Susan Sarandon, Katherine Heigl, Topher Grace, Christine Ebersole, David Rasche, Patricia Rae",Justin Zackham,
254302,5.32858885314667,High-Rise (2015),Drama,5.628,1109,/h8d92L9T5Ty8olbkGGeqXIpzaj0.jpg,2015,High-Rise (2015),"london, england, based on novel or book, upper class, skyscraper, architecture, high rise, decadence, class conflict, social class, decay","Tom Hiddleston, Elisabeth Moss, Sienna Miller, Jeremy Irons, Luke Evans, Reece Shearsmith, Dan Renton Skinner, James Purefoy, Peter Ferdinando, Stacy Martin",Ben Wheatley,
6519,5.328412097442986,The Dukes of Hazzard (2005),"Comedy, Adventure, Action",5.5,1110,/o5pKtw26jEk7zX2446gPVbTNrFb.jpg,2005,"Shérif, fais-moi peur (2005)","farm, sheriff, bikini, redneck, moonshine","Johnny Knoxville, Seann William Scott, Jessica Simpson, Willie Nelson, Burt Reynolds, M.C. Gainey, James Roday Rodriguez, David Koechner, Michael Weston, Nikki Griffin",Jay Chandrasekhar,
14435,5.32788296946644,My Bloody Valentine (2009),"Mystery, Horror, Thriller",5.526,1113,/9biIVOMTdvv4aj4a5HClmrK5EHB.jpg,2009,Meurtres à la St-Valentin (2009),"sheriff, delusion, head injury, miner, remake, slaughter, slasher, gas mask, aftercreditsstinger","Jensen Ackles, Jaime King, Kerr Smith, Betsy Rue, Edi Gathegi, Tom Atkins, Kevin Tighe, Megan Boone, Karen Baum, Joy de la Paz",Patrick Lussier,
414190,5.32665494336357,iBoy (2017),"Action, Science Fiction",5.967,1120,/aqwQPVosPSjfXRF6bO9Wg48ylAR.jpg,2017,iBOY (2017),"based on novel or book, revenge, brain injury, based on young adult novel","Bill Milner, Maisie Williams, Rory Kinnear, Miranda Richardson, Jordan Bolger, Charley Palmer Rothwell, Helen Daniels, Aymen Hamdouchi, Christopher Colquhoun, Adam Lazarus",Adam Randall,"8, 1796"
11158,5.326480261575675,"Honey, I Blew Up the Kid (1992)","Adventure, Comedy, Family, Science Fiction",5.24,1121,/iLWZJAIcSqthsmJ3pMbtiE9Ap6N.jpg,1992,"Chérie, j'ai agrandi le bébé (1992)","inventor, becoming an adult, infant, family","Rick Moranis, Marcia Strassman, Robert Oliveri, Daniel Shalikar, Joshua Shalikar, Lloyd Bridges, John Shea, Keri Russell, Ron Canada, Amy O'Neill",Randal Kleiser,337
172,5.32613145787741,Star Trek V: The Final Frontier (1989),"Science Fiction, Action, Adventure, Thriller",5.71,1123,/uiXr41VLYsuug3CZbFrKLSNahuZ.jpg,1989,Star Trek V : L'ultime frontière (1989),"spacecraft, self sacrifice, teleportation, starship, loss of loved one, uss enterprise-a, hostage, liberation of hostage, half-brother, space western, romulans, belief in god, cult leader, space opera, levitation, deity, el capitan, outer space, jailbreak","William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, George Takei, Walter Koenig, Nichelle Nichols, Laurence Luckinbill, David Warner, Charles Cooper",William Shatner,"381, 531, 582, 1853"
71670,5.324743664439634,Hostel: Part III (2011),Horror,5.1,1131,/ieO49ludO6DxRVV8u1LKMjtrDLN.jpg,2011,"Hostel, chapitre III (2011)","sadism, sequel, torture, las vegas, torture porn","Kip Pardue, Brian Hallisay, John Hensley, Sarah Habel, Chris Coy, Skyler Stone, Thomas Kretschmann, Zulay Henao, Nickola Shreli, Derrick Carr",Scott Spiegel,
11361,5.32388227540929,Halloween 5: The Revenge of Michael Myers (1989),"Horror, Thriller, Fantasy",5.3,1136,/rYvP6yMXCIVHnkVtwGaAXFmpzkB.jpg,1989,Halloween 5 : La Revanche de Michael Myers (1989),"sheriff, barn, sequel, boogeyman, slasher, psychiatrist, killer, kitten, scythe, heroine, pitchfork, psychotronic, holiday horror","Donald Pleasence, Danielle Harris, Ellie Cornell, Wendy Foxworth, Beau Starr, Don Shanks, Jeffrey Landman, Tamara Glynn, Matthew Walker, Betty Carvalho",Dominique Othenin-Girard,
465086,5.322513517774175,The Grudge (2019),"Horror, Mystery",5.458,1144,/vN7JHlHOT9rHNDU27tfYqhABBj5.jpg,2019,The Grudge (2019),"japan, haunted house, curse, reboot","Andrea Riseborough, Demián Bichir, John Cho, Lin Shaye, Jacki Weaver, Betty Gilpin, William Sadler, Frankie Faison, Nancy Sorel, Tara Westwood",Nicolas Pesce,
503619,5.322003211575164,The Package (2018),Comedy,5.946,1147,/70mP0nwUmtaL44Y8aoUn6uBjJON.jpg,2018,Le paquet (2018),"dark comedy, gay interest, spring break, venomous snakes, camping trip, twerking, severed penis","Daniel Doheny, Geraldine Viswanathan, Luke Spencer Roberts, Sadie Calvano, Eduardo Franco, Alexander Calvert, Sugar Lyn Beard, Christian Convery, Chance Hurstfield, Bronwen Smith",Jake Szymanski,"8, 1796"
463053,5.321494517718016,Ibiza (2018),"Comedy, Romance",5.717,1150,/xm0QJ3eumZ5LSewpYKQe6KfwWRW.jpg,2018,Ibiza (2018),"spain, nightclub, ibiza, best friend, american, dj","Gillian Jacobs, Vanessa Bayer, Phoebe Robinson, Michaela Watkins, Jordi Mollà, Richard Madden, Anjela Nedyalkova, Nelson Dante, Augustus Prew, Anthony Welsh",Alex Richanbach,"8, 1796"
9923,5.321494517718016,Domino (2005),"Action, Crime",5.93,1150,/yLjQ7QIdUt3qZY0d9FPxDT40BD1.jpg,2005,Domino (2005),"bounty hunter, fbi, based on true story, strip club, action hero","Keira Knightley, Mickey Rourke, Edgar Ramírez, Delroy Lindo, Mo'Nique, Christopher Walken, Lucy Liu, Mena Suvari, Brian Austin Green, Ian Ziering",Tony Scott,
12118,5.320481936559849,Police Academy 3: Back in Training (1986),"Comedy, Crime",5.796,1156,/pBxGgWSR0CMaCVMA2kQS5MWU1z3.jpg,1986,Police Academy 3 : Instructeurs de choc (1986),"governor, competition, sequel, police academy","Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Marion Ramsey, Leslie Easterbrook, Art Metrano, Tim Kazurinsky, Bobcat Goldthwait, George Gaynes",Jerry Paris,
45657,5.320145825457006,The Ward (2010),"Horror, Mystery",5.79,1158,/x2dqoY5cYop46SKebNXRNL5EXEM.jpg,2010,The Ward : L'Hôpital de la terreur (2010),"farm, nurse, electric shock, orderly, psychiatric hospital, disappearance, mental illness, duringcreditsstinger","Amber Heard, Mamie Gummer, Danielle Panabaker, Jared Harris, Laura-Leigh, Lyndsy Fonseca, Mika Boorem, Sydney Sweeney, D.R. Anderson, Susanna Burney",John Carpenter,
